event_id,timestamp_utc,host,user,process_name,event_type,ioc_type,ioc_value,source_ip
evt-registry_keys-000270,2026-06-10T07:50:07+00:00,ENG-LAB-060,user083,python.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\SampleService,10.0.70.39
evt-registry_keys-000271,2026-06-10T08:07:45+00:00,ENG-LAB-057,user070,winword.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run,10.2.47.210
evt-registry_keys-000272,2026-06-10T09:49:53+00:00,ENG-LAB-041,user047,winword.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\DemoValue,10.0.193.21
evt-registry_keys-000273,2026-06-10T10:32:27+00:00,ENG-LAB-007,user040,svchost.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\DemoValue,10.3.84.216
evt-registry_keys-000274,2026-06-10T12:16:51+00:00,ENG-LAB-060,user031,outlook.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command\TestPersistence,10.0.117.151
evt-registry_keys-000275,2026-06-10T13:15:48+00:00,ENG-LAB-046,user017,svchost.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\TestPersistence,10.1.65.169
evt-registry_keys-000276,2026-06-10T14:26:23+00:00,ENG-LAB-051,user041,teams.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\SampleService,10.1.170.201
evt-registry_keys-000277,2026-06-10T14:43:43+00:00,ENG-LAB-047,user008,winword.exe,registry_write,Registry Key,HKCU\Software\Classes\ms-settings\Shell\Open\command\DemoValue,10.0.199.87
evt-registry_keys-000278,2026-06-10T15:29:59+00:00,ENG-LAB-023,user071,svchost.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,10.2.234.81
evt-registry_keys-000279,2026-06-10T15:38:05+00:00,ENG-LAB-028,user033,svchost.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DemoValue,10.0.120.104
evt-registry_keys-000280,2026-06-10T18:02:31+00:00,ENG-LAB-058,user012,powershell.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run,10.2.75.111
evt-registry_keys-000281,2026-06-10T18:09:11+00:00,ENG-LAB-024,user059,msedge.exe,registry_write,Registry Key,HKCU\Software\Classes\ms-settings\Shell\Open\command\DemoValue,10.2.133.53
evt-registry_keys-000282,2026-06-10T19:43:56+00:00,ENG-LAB-045,user098,svchost.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce\TestPersistence,10.1.158.58
evt-registry_keys-000283,2026-06-10T20:23:57+00:00,ENG-LAB-043,user050,reg.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run,10.1.148.253
evt-registry_keys-000284,2026-06-10T20:43:35+00:00,ENG-LAB-036,user067,teams.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\DemoValue,10.2.142.222
evt-registry_keys-000285,2026-06-10T21:45:35+00:00,ENG-LAB-045,user063,winword.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\DemoValue,10.0.120.104
evt-registry_keys-000286,2026-06-11T00:02:07+00:00,ENG-LAB-042,user061,powershell.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run,10.1.243.116
evt-registry_keys-000287,2026-06-11T02:33:48+00:00,ENG-LAB-021,user014,outlook.exe,registry_write,Registry Key,HKLM\Software\Policies\Microsoft\Windows\System\LabUpdater,10.0.185.225
evt-registry_keys-000288,2026-06-11T02:43:01+00:00,ENG-LAB-047,user069,python.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\TestPersistence,10.3.112.46
evt-registry_keys-000289,2026-06-11T03:19:38+00:00,ENG-LAB-042,user086,python.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\SampleService,10.1.78.96
evt-registry_keys-000290,2026-06-11T07:01:28+00:00,ENG-LAB-025,user060,svchost.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\LabUpdater,10.3.25.143
evt-registry_keys-000291,2026-06-11T07:52:14+00:00,ENG-LAB-006,user017,svchost.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\TestPersistence,10.2.222.41
evt-registry_keys-000292,2026-06-11T11:24:26+00:00,ENG-LAB-030,user097,powershell.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\LabUpdater,10.1.220.202
evt-registry_keys-000293,2026-06-11T11:59:31+00:00,ENG-LAB-040,user069,rundll32.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\DemoValue,10.1.216.153
evt-registry_keys-000294,2026-06-11T12:52:47+00:00,ENG-LAB-048,user064,winword.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\SampleService,10.0.4.118
evt-registry_keys-000295,2026-06-11T12:59:37+00:00,ENG-LAB-029,user088,msedge.exe,registry_write,Registry Key,HKLM\Software\Policies\Microsoft\Windows\System\DemoValue,10.0.155.74
evt-registry_keys-000296,2026-06-11T13:32:00+00:00,ENG-LAB-014,user022,msedge.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\SampleService,10.0.58.175
evt-registry_keys-000297,2026-06-11T14:06:32+00:00,ENG-LAB-008,user062,teams.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\SampleService,10.3.186.42
evt-registry_keys-000298,2026-06-11T14:16:33+00:00,ENG-LAB-033,user065,teams.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\TestPersistence,10.1.243.116
evt-registry_keys-000299,2026-06-11T16:17:02+00:00,ENG-LAB-021,user040,python.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,10.3.109.131
evt-registry_keys-000300,2026-06-11T16:48:06+00:00,ENG-LAB-035,user084,rundll32.exe,registry_write,Registry Key,HKLM\Software\Policies\Microsoft\Windows\System\DemoValue,10.3.93.13
evt-registry_keys-000301,2026-06-11T16:54:34+00:00,ENG-LAB-007,user019,rundll32.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\DemoValue,10.0.240.57
evt-registry_keys-000302,2026-06-11T17:35:25+00:00,ENG-LAB-034,user091,msedge.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command\LabUpdater,10.0.152.216
evt-registry_keys-000303,2026-06-11T17:53:49+00:00,ENG-LAB-008,user053,msedge.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\DemoValue,10.3.208.85
evt-registry_keys-000304,2026-06-11T20:34:42+00:00,ENG-LAB-041,user007,outlook.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\DemoValue,10.2.29.13
evt-registry_keys-000305,2026-06-11T21:29:06+00:00,ENG-LAB-008,user030,chrome.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce\DemoValue,10.3.186.42
evt-registry_keys-000306,2026-06-11T22:39:52+00:00,ENG-LAB-011,user098,winword.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\TestPersistence,10.3.128.249
evt-registry_keys-000307,2026-06-11T23:56:11+00:00,ENG-LAB-059,user044,reg.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce,10.2.222.41
evt-registry_keys-000308,2026-06-12T01:10:15+00:00,ENG-LAB-038,user064,winword.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command\DemoValue,10.3.25.143
evt-registry_keys-000309,2026-06-12T01:22:24+00:00,ENG-LAB-015,user071,python.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\LabUpdater,10.3.208.49
evt-registry_keys-000310,2026-06-12T03:21:52+00:00,ENG-LAB-014,user053,svchost.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\TestPersistence,10.1.170.201
evt-registry_keys-000311,2026-06-12T03:24:33+00:00,ENG-LAB-017,user050,python.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command\TestPersistence,10.2.238.114
evt-registry_keys-000312,2026-06-12T03:56:09+00:00,ENG-LAB-032,user089,winword.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\TestPersistence,10.0.125.252
evt-registry_keys-000313,2026-06-12T04:01:12+00:00,ENG-LAB-051,user052,chrome.exe,registry_write,Registry Key,HKCU\Software\Classes\ms-settings\Shell\Open\command,10.2.20.231
evt-registry_keys-000314,2026-06-12T04:19:50+00:00,ENG-LAB-047,user088,teams.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\SampleService,10.3.65.252
evt-registry_keys-000315,2026-06-12T04:27:57+00:00,ENG-LAB-053,user076,python.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\LabUpdater,10.2.47.210
evt-registry_keys-000316,2026-06-12T06:28:28+00:00,ENG-LAB-029,user077,outlook.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\SampleService,10.0.235.138
evt-registry_keys-000317,2026-06-12T08:58:54+00:00,ENG-LAB-006,user043,svchost.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\SampleService,10.3.214.138
evt-registry_keys-000318,2026-06-12T10:03:14+00:00,ENG-LAB-040,user006,reg.exe,registry_write,Registry Key,HKCU\Software\Classes\ms-settings\Shell\Open\command,10.0.37.138
evt-registry_keys-000319,2026-06-12T11:15:41+00:00,ENG-LAB-019,user097,outlook.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\SampleService,10.3.186.42
evt-registry_keys-000320,2026-06-12T11:31:51+00:00,ENG-LAB-007,user064,powershell.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System\LabUpdater,10.0.226.207
evt-registry_keys-000321,2026-06-12T12:44:24+00:00,ENG-LAB-037,user040,msedge.exe,registry_write,Registry Key,HKLM\Software\Policies\Microsoft\Windows\System\TestPersistence,10.3.167.104
evt-registry_keys-000322,2026-06-12T13:05:18+00:00,ENG-LAB-042,user017,outlook.exe,registry_write,Registry Key,HKLM\Software\Policies\Microsoft\Windows\System\LabUpdater,10.0.180.77
evt-registry_keys-000323,2026-06-12T14:01:35+00:00,ENG-LAB-012,user056,teams.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command\LabUpdater,10.2.47.210
evt-registry_keys-000324,2026-06-12T14:03:57+00:00,ENG-LAB-054,user022,reg.exe,registry_write,Registry Key,HKLM\Software\Policies\Microsoft\Windows\System,10.3.169.241
evt-registry_keys-000325,2026-06-12T14:40:02+00:00,ENG-LAB-053,user013,reg.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\LabUpdater,10.2.135.207
evt-registry_keys-000326,2026-06-12T15:16:12+00:00,ENG-LAB-004,user079,winword.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\SampleService,10.2.4.171
evt-registry_keys-000327,2026-06-12T15:27:19+00:00,ENG-LAB-010,user009,rundll32.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\LabUpdater,10.0.197.231
evt-registry_keys-000328,2026-06-12T16:19:42+00:00,ENG-LAB-021,user017,rundll32.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce\DemoValue,10.1.186.111
evt-registry_keys-000329,2026-06-12T16:41:02+00:00,ENG-LAB-043,user100,python.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\TestPersistence,10.1.35.12
evt-registry_keys-000330,2026-06-12T18:04:51+00:00,ENG-LAB-020,user096,reg.exe,registry_write,Registry Key,HKLM\Software\Policies\Microsoft\Windows\System\SampleService,10.3.0.134
evt-registry_keys-000331,2026-06-12T19:22:43+00:00,ENG-LAB-018,user057,winword.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command,10.2.234.81
evt-registry_keys-000332,2026-06-12T20:58:12+00:00,ENG-LAB-056,user075,rundll32.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,10.1.252.24
evt-registry_keys-000333,2026-06-12T22:27:06+00:00,ENG-LAB-016,user055,rundll32.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\TestPersistence,10.0.47.56
evt-registry_keys-000334,2026-06-12T22:41:38+00:00,ENG-LAB-039,user013,svchost.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\SampleService,10.1.242.63
evt-registry_keys-000335,2026-06-12T22:45:34+00:00,ENG-LAB-006,user034,outlook.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce,10.2.219.230
evt-registry_keys-000336,2026-06-13T01:58:23+00:00,ENG-LAB-005,user064,outlook.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\SampleService,10.1.13.144
evt-registry_keys-000337,2026-06-13T02:56:33+00:00,ENG-LAB-040,user081,msedge.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\DemoValue,10.3.208.49
evt-registry_keys-000338,2026-06-13T03:00:42+00:00,ENG-LAB-037,user028,rundll32.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\TestPersistence,10.2.238.114
evt-registry_keys-000339,2026-06-13T04:19:50+00:00,ENG-LAB-024,user075,reg.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\SampleService,10.0.56.40
evt-registry_keys-000340,2026-06-13T05:12:47+00:00,ENG-LAB-041,user098,winword.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\LabUpdater,10.2.126.216
evt-registry_keys-000341,2026-06-13T06:22:41+00:00,ENG-LAB-024,user008,teams.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\LabUpdater,10.1.216.153
evt-registry_keys-000342,2026-06-13T06:25:11+00:00,ENG-LAB-004,user004,outlook.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\LabUpdater,10.2.53.241
evt-registry_keys-000343,2026-06-13T07:12:54+00:00,ENG-LAB-011,user014,msedge.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,10.3.128.249
evt-registry_keys-000344,2026-06-13T10:03:51+00:00,ENG-LAB-006,user031,svchost.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run,10.0.240.57
evt-registry_keys-000345,2026-06-13T10:08:27+00:00,ENG-LAB-040,user085,python.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\SampleService,10.0.117.18
evt-registry_keys-000346,2026-06-13T10:08:47+00:00,ENG-LAB-013,user030,teams.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DemoValue,10.2.126.216
evt-registry_keys-000347,2026-06-13T11:20:52+00:00,ENG-LAB-006,user027,rundll32.exe,registry_write,Registry Key,HKLM\Software\Policies\Microsoft\Windows\System\TestPersistence,10.0.201.152
evt-registry_keys-000348,2026-06-13T12:37:42+00:00,ENG-LAB-011,user095,winword.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services,10.2.33.55
evt-registry_keys-000349,2026-06-13T12:44:25+00:00,ENG-LAB-001,user009,winword.exe,registry_write,Registry Key,HKCU\Software\Classes\ms-settings\Shell\Open\command\SampleService,10.1.134.42
evt-registry_keys-000350,2026-06-13T14:10:54+00:00,ENG-LAB-001,user098,teams.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\TestPersistence,10.1.148.253
evt-registry_keys-000351,2026-06-13T14:18:22+00:00,ENG-LAB-044,user038,svchost.exe,registry_write,Registry Key,HKLM\Software\Classes\ms-settings\Shell\Open\command\SampleService,10.2.52.24
evt-registry_keys-000352,2026-06-13T14:32:09+00:00,ENG-LAB-025,user069,teams.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\SampleService,10.2.35.226
evt-registry_keys-000353,2026-06-13T15:09:34+00:00,ENG-LAB-025,user088,powershell.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\LabUpdater,10.2.29.13
evt-registry_keys-000354,2026-06-13T15:24:47+00:00,ENG-LAB-012,user088,msedge.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\DemoValue,10.0.50.16
evt-registry_keys-000355,2026-06-13T16:15:03+00:00,ENG-LAB-044,user048,msedge.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\TestPersistence,10.2.142.222
evt-registry_keys-000356,2026-06-13T16:26:17+00:00,ENG-LAB-018,user003,teams.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,10.0.194.123
evt-registry_keys-000357,2026-06-13T16:29:37+00:00,ENG-LAB-035,user099,outlook.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\TestPersistence,10.0.145.132
evt-registry_keys-000358,2026-06-13T16:50:14+00:00,ENG-LAB-022,user093,reg.exe,registry_write,Registry Key,HKLM\Software\Policies\Microsoft\Windows\System\DemoValue,10.2.194.84
evt-registry_keys-000359,2026-06-13T16:57:43+00:00,ENG-LAB-026,user081,python.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\SampleService,10.1.52.174
evt-registry_keys-000360,2026-06-13T18:45:05+00:00,ENG-LAB-046,user100,powershell.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DemoValue,10.3.239.222
evt-registry_keys-000361,2026-06-13T19:10:41+00:00,ENG-LAB-045,user097,chrome.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run,10.0.169.160
evt-registry_keys-000362,2026-06-13T20:17:41+00:00,ENG-LAB-038,user024,chrome.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\LabUpdater,10.3.1.245
evt-registry_keys-000363,2026-06-13T20:47:44+00:00,ENG-LAB-060,user078,msedge.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DemoValue,10.0.37.138
evt-registry_keys-000364,2026-06-13T21:25:13+00:00,ENG-LAB-012,user067,python.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DemoValue,10.0.169.160
evt-registry_keys-000365,2026-06-13T21:46:26+00:00,ENG-LAB-026,user009,rundll32.exe,registry_write,Registry Key,HKCU\Software\Policies\Microsoft\Windows\System,10.2.185.148
evt-registry_keys-000366,2026-06-13T21:55:33+00:00,ENG-LAB-030,user053,teams.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\SampleService,10.1.65.169
evt-registry_keys-000367,2026-06-13T22:14:36+00:00,ENG-LAB-024,user009,powershell.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,10.3.86.169
evt-registry_keys-000368,2026-06-13T22:40:38+00:00,ENG-LAB-023,user017,teams.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run,10.0.47.56
evt-registry_keys-000369,2026-06-13T23:01:08+00:00,ENG-LAB-013,user006,chrome.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\SampleService,10.2.107.184
evt-registry_keys-000370,2026-06-13T23:37:48+00:00,ENG-LAB-018,user071,svchost.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\SampleService,10.1.13.144
evt-registry_keys-000371,2026-06-14T00:32:58+00:00,ENG-LAB-015,user091,teams.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce\SampleService,10.0.117.18
evt-registry_keys-000372,2026-06-14T01:18:08+00:00,ENG-LAB-053,user027,reg.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\LabUpdater,10.2.53.241
evt-registry_keys-000373,2026-06-14T01:23:20+00:00,ENG-LAB-008,user059,msedge.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\SampleService,10.0.58.175
evt-registry_keys-000374,2026-06-14T02:16:56+00:00,ENG-LAB-058,user050,outlook.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\DemoValue,10.1.242.63
evt-registry_keys-000375,2026-06-14T03:07:22+00:00,ENG-LAB-048,user053,msedge.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\SampleService,10.3.37.117
evt-registry_keys-000376,2026-06-14T03:27:51+00:00,ENG-LAB-050,user064,teams.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services\LabUpdater,10.3.141.12
evt-registry_keys-000377,2026-06-14T04:05:44+00:00,ENG-LAB-009,user062,msedge.exe,registry_write,Registry Key,HKCU\Software\Classes\ms-settings\Shell\Open\command\TestPersistence,10.0.170.198
evt-registry_keys-000378,2026-06-14T04:45:48+00:00,ENG-LAB-016,user081,reg.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce,10.2.91.149
evt-registry_keys-000379,2026-06-14T04:49:43+00:00,ENG-LAB-046,user078,reg.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run,10.1.249.57
evt-registry_keys-000380,2026-06-14T08:07:44+00:00,ENG-LAB-053,user047,rundll32.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DemoValue,10.0.152.216
evt-registry_keys-000381,2026-06-14T09:17:00+00:00,ENG-LAB-007,user062,chrome.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce\SampleService,10.0.95.18
evt-registry_keys-000382,2026-06-14T09:30:20+00:00,ENG-LAB-054,user087,msedge.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce\TestPersistence,10.0.185.225
evt-registry_keys-000383,2026-06-14T10:27:17+00:00,ENG-LAB-051,user022,teams.exe,registry_write,Registry Key,HKCU\System\CurrentControlSet\Services,10.3.127.69
evt-registry_keys-000384,2026-06-14T11:01:17+00:00,ENG-LAB-050,user080,rundll32.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\SampleService,10.3.109.131
evt-registry_keys-000385,2026-06-14T12:28:41+00:00,ENG-LAB-042,user074,outlook.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\TestPersistence,10.2.142.222
evt-registry_keys-000386,2026-06-14T14:30:45+00:00,ENG-LAB-037,user080,reg.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\DemoValue,10.2.133.53
evt-registry_keys-000387,2026-06-14T15:11:43+00:00,ENG-LAB-012,user008,rundll32.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\SampleService,10.1.140.113
evt-registry_keys-000388,2026-06-14T15:31:54+00:00,ENG-LAB-025,user058,winword.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce,10.0.194.72
evt-registry_keys-000389,2026-06-14T16:31:26+00:00,ENG-LAB-033,user082,outlook.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\LabUpdater,10.0.169.19
evt-registry_keys-000390,2026-06-14T17:54:14+00:00,ENG-LAB-047,user045,python.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\TestPersistence,10.3.208.49
evt-registry_keys-000391,2026-06-14T18:16:59+00:00,ENG-LAB-027,user090,outlook.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\DemoValue,10.3.67.172
evt-registry_keys-000392,2026-06-14T18:31:36+00:00,ENG-LAB-002,user057,rundll32.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce,10.1.140.113
evt-registry_keys-000393,2026-06-14T19:16:38+00:00,ENG-LAB-033,user019,msedge.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\LabUpdater,10.3.181.109
evt-registry_keys-000394,2026-06-14T19:17:33+00:00,ENG-LAB-056,user086,reg.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services,10.0.117.211
evt-registry_keys-000395,2026-06-14T20:00:50+00:00,ENG-LAB-044,user048,msedge.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run\TestPersistence,10.3.127.69
evt-registry_keys-000396,2026-06-14T20:25:07+00:00,ENG-LAB-010,user051,chrome.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce\DemoValue,10.1.216.153
evt-registry_keys-000397,2026-06-14T20:30:32+00:00,ENG-LAB-003,user076,outlook.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\StartupApproved\Run,10.1.211.7
evt-registry_keys-000398,2026-06-14T22:21:30+00:00,ENG-LAB-054,user057,reg.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\LabUpdater,10.3.0.134
evt-registry_keys-000399,2026-06-14T22:38:18+00:00,ENG-LAB-009,user009,rundll32.exe,registry_write,Registry Key,HKLM\System\CurrentControlSet\Services\SampleService,10.3.109.139
evt-registry_keys-000400,2026-06-14T22:44:29+00:00,ENG-LAB-023,user080,svchost.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\LabUpdater,10.2.135.207
evt-registry_keys-000401,2026-06-14T22:53:58+00:00,ENG-LAB-022,user059,python.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\LabUpdater,10.3.141.12
evt-registry_keys-000402,2026-06-14T23:26:35+00:00,ENG-LAB-030,user080,svchost.exe,registry_write,Registry Key,HKCU\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DemoValue,10.0.145.132
evt-registry_keys-000403,2026-06-14T23:54:48+00:00,ENG-LAB-025,user003,python.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\RunOnce\DemoValue,10.1.237.171
evt-registry_keys-000404,2026-06-15T01:51:08+00:00,ENG-LAB-003,user016,winword.exe,registry_write,Registry Key,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\LabUpdater,10.3.84.216
