event_id,timestamp_utc,host,user,process_name,event_type,ioc_type,ioc_value,source_ip
evt-mutexes-000265,2026-06-10T10:16:42+00:00,ENG-LAB-009,user036,outlook.exe,mutex_created,Mutex,Local\UpdaterLock_{4289679b-59f0-4cb9-8f72-bb32416a965c},10.1.75.7
evt-mutexes-000266,2026-06-10T10:51:48+00:00,ENG-LAB-002,user097,outlook.exe,mutex_created,Mutex,Global\OfficeCache_{9299c779-0e86-4eca-9ca5-544b2550b7b3},10.3.79.237
evt-mutexes-000267,2026-06-10T11:19:38+00:00,ENG-LAB-048,user079,msedge.exe,mutex_created,Mutex,Session\UpdaterLock_{d377d575-99af-428d-a8d3-f8a9a74031d9},10.1.126.191
evt-mutexes-000268,2026-06-10T11:27:09+00:00,ENG-LAB-049,user024,rundll32.exe,mutex_created,Mutex,Global\BrowserSingleton_{38443743-b1bb-41fc-bde9-cfa5e7819611},10.2.142.222
evt-mutexes-000269,2026-06-10T11:47:16+00:00,ENG-LAB-057,user092,python.exe,mutex_created,Mutex,Session\ConfigGuard_{5e0ab9a3-8d36-4391-a332-6298edb1551d},10.3.93.13
evt-mutexes-000270,2026-06-10T12:21:25+00:00,ENG-LAB-001,user038,msedge.exe,mutex_created,Mutex,Session\ConfigGuard_{daf4e5fc-69b7-4e10-bf94-cc6ce9c85768},10.3.208.85
evt-mutexes-000271,2026-06-10T12:49:33+00:00,ENG-LAB-060,user065,chrome.exe,mutex_created,Mutex,Session\TelemetrySync_{66f98f44-88fb-4d2c-b22c-2df85815eb25},10.3.181.109
evt-mutexes-000272,2026-06-10T13:08:53+00:00,ENG-LAB-055,user016,chrome.exe,mutex_created,Mutex,Session\OfficeCache_{a076a651-46eb-43a7-ae08-5291a8037738},10.0.70.39
evt-mutexes-000273,2026-06-10T14:08:30+00:00,ENG-LAB-022,user044,msedge.exe,mutex_created,Mutex,Session\LabAgent_{182e1eb1-8235-4b3a-a10d-4a63b0476206},10.0.226.207
evt-mutexes-000274,2026-06-10T14:47:12+00:00,ENG-LAB-019,user025,reg.exe,mutex_created,Mutex,Global\UpdaterLock_{2cd80564-ac4d-43ed-87fb-f9bc7f06b4e2},10.3.181.109
evt-mutexes-000275,2026-06-10T15:34:47+00:00,ENG-LAB-016,user032,rundll32.exe,mutex_created,Mutex,Session\LabAgent_{77cca5d4-b053-4db3-9e20-685da33c086e},10.0.95.18
evt-mutexes-000276,2026-06-10T16:44:37+00:00,ENG-LAB-047,user040,svchost.exe,mutex_created,Mutex,Global\OneDriveSync_{a500afb3-368b-4136-9398-ee74ea9eb299},10.2.35.226
evt-mutexes-000277,2026-06-10T17:42:21+00:00,ENG-LAB-002,user023,outlook.exe,mutex_created,Mutex,Local\OfficeCache_{3f5d1e72-2810-4fe9-872d-c7a325798236},10.2.226.157
evt-mutexes-000278,2026-06-10T19:00:22+00:00,ENG-LAB-043,user001,chrome.exe,mutex_created,Mutex,Local\TelemetrySync_{05099ecf-b1a2-4923-9616-b52dd487e9e7},10.0.31.192
evt-mutexes-000279,2026-06-10T19:21:52+00:00,ENG-LAB-018,user060,rundll32.exe,mutex_created,Mutex,Session\BrowserSingleton_{247447e2-d819-494a-8c68-db2fbb9517ba},10.3.1.253
evt-mutexes-000280,2026-06-10T20:42:48+00:00,ENG-LAB-010,user062,chrome.exe,mutex_created,Mutex,Local\ConfigGuard_{3df3f789-fafd-4a45-98ce-acf1b831b080},10.3.186.42
evt-mutexes-000281,2026-06-10T22:08:32+00:00,ENG-LAB-026,user025,outlook.exe,mutex_created,Mutex,Session\OneDriveSync_{cd014b17-944d-45ef-b8a2-7865bd8b60e5},10.1.243.116
evt-mutexes-000282,2026-06-11T00:41:40+00:00,ENG-LAB-059,user080,msedge.exe,mutex_created,Mutex,Global\OneDriveSync_{d0980d01-6542-4bae-a85f-4a7ba8e299b6},10.1.229.36
evt-mutexes-000283,2026-06-11T01:25:44+00:00,ENG-LAB-004,user082,python.exe,mutex_created,Mutex,Global\UpdaterLock_{ff727430-799f-41f9-8bb8-8e6e515a6ea8},10.2.126.216
evt-mutexes-000284,2026-06-11T01:44:49+00:00,ENG-LAB-042,user025,teams.exe,mutex_created,Mutex,Global\InstallerMutex_{75aa8f06-9218-4a1d-864b-bc3fc1bc0bf7},10.1.134.42
evt-mutexes-000285,2026-06-11T02:13:45+00:00,ENG-LAB-020,user047,python.exe,mutex_created,Mutex,Session\LabAgent_{4bce82f8-e27a-4706-a8b9-e8319167d504},10.1.75.168
evt-mutexes-000286,2026-06-11T02:22:29+00:00,ENG-LAB-002,user057,chrome.exe,mutex_created,Mutex,Session\LabAgent_{ff942459-9f43-486a-b68e-a454415d44e6},10.3.80.15
evt-mutexes-000287,2026-06-11T02:27:55+00:00,ENG-LAB-048,user095,winword.exe,mutex_created,Mutex,Local\TelemetrySync_{61aaf8c5-7855-4caf-a977-ff33488759e7},10.3.141.12
evt-mutexes-000288,2026-06-11T02:45:33+00:00,ENG-LAB-023,user030,teams.exe,mutex_created,Mutex,Session\TelemetrySync_{92db8c5d-a469-434e-90c2-b67b58eb0bd5},10.0.240.57
evt-mutexes-000289,2026-06-11T03:59:20+00:00,ENG-LAB-020,user082,chrome.exe,mutex_created,Mutex,Local\OfficeCache_{61bb26ab-0bb2-4ae2-a5e7-458584e33274},10.3.80.15
evt-mutexes-000290,2026-06-11T05:27:10+00:00,ENG-LAB-060,user023,reg.exe,mutex_created,Mutex,Global\InstallerMutex_{41d4a588-92e9-4212-a602-7279fee435fb},10.0.142.90
evt-mutexes-000291,2026-06-11T05:54:32+00:00,ENG-LAB-024,user100,rundll32.exe,mutex_created,Mutex,Session\TelemetrySync_{377f9f8d-775c-4a9c-81de-821ba492ebb5},10.0.142.90
evt-mutexes-000292,2026-06-11T07:09:27+00:00,ENG-LAB-036,user011,python.exe,mutex_created,Mutex,Session\OneDriveSync_{d5595cf1-46a4-45bd-ad6b-af8372d8d6df},10.1.55.98
evt-mutexes-000293,2026-06-11T07:57:41+00:00,ENG-LAB-010,user065,msedge.exe,mutex_created,Mutex,Session\LabAgent_{cbd49392-7bdc-47a8-8f4e-e4ce6d1d6563},10.0.120.104
evt-mutexes-000294,2026-06-11T09:52:41+00:00,ENG-LAB-011,user074,powershell.exe,mutex_created,Mutex,Session\UpdaterLock_{04b3e473-a30f-4a7d-a5cc-089b1e0d4d7a},10.2.107.175
evt-mutexes-000295,2026-06-11T11:41:11+00:00,ENG-LAB-018,user004,rundll32.exe,mutex_created,Mutex,Local\TelemetrySync_{b2c8abaa-a24d-41f8-bb0f-f6dead0f714c},10.2.29.13
evt-mutexes-000296,2026-06-11T12:47:13+00:00,ENG-LAB-060,user043,powershell.exe,mutex_created,Mutex,Session\LabAgent_{3b9a7b71-e33f-4513-a84f-34bdac8cc63c},10.1.109.17
evt-mutexes-000297,2026-06-11T12:55:05+00:00,ENG-LAB-057,user081,msedge.exe,mutex_created,Mutex,Session\UpdaterLock_{3dd4c8ed-05fb-4729-8cca-0c4f4fc69703},10.3.228.230
evt-mutexes-000298,2026-06-11T13:08:27+00:00,ENG-LAB-037,user093,teams.exe,mutex_created,Mutex,Session\OneDriveSync_{f05df960-fb5c-4aaa-a5e7-a97e6d46e60b},10.0.58.175
evt-mutexes-000299,2026-06-11T13:52:06+00:00,ENG-LAB-006,user024,msedge.exe,mutex_created,Mutex,Local\ConfigGuard_{96618834-56ce-467f-b5d1-068e6584b673},10.2.107.184
evt-mutexes-000300,2026-06-11T15:57:32+00:00,ENG-LAB-019,user036,reg.exe,mutex_created,Mutex,Session\ConfigGuard_{94d6d481-d648-4511-99ba-26ab0fa98b53},10.2.224.231
evt-mutexes-000301,2026-06-11T16:37:06+00:00,ENG-LAB-054,user054,outlook.exe,mutex_created,Mutex,Session\UpdaterLock_{c970e311-392f-4aa5-a0a1-d2641098c850},10.0.199.87
evt-mutexes-000302,2026-06-11T16:57:04+00:00,ENG-LAB-001,user040,winword.exe,mutex_created,Mutex,Local\UpdaterLock_{09b0d0c5-cc03-48c8-9de7-a4407c1876af},10.1.125.42
evt-mutexes-000303,2026-06-11T17:06:52+00:00,ENG-LAB-018,user021,powershell.exe,mutex_created,Mutex,Global\BrowserSingleton_{b7754a9c-b24b-4551-b918-e621d20f1a78},10.3.194.70
evt-mutexes-000304,2026-06-11T18:43:32+00:00,ENG-LAB-023,user046,teams.exe,mutex_created,Mutex,Global\ConfigGuard_{7865e0c8-fbf7-40a5-8b8c-530f32c25d1c},10.3.185.57
evt-mutexes-000305,2026-06-11T18:44:41+00:00,ENG-LAB-039,user054,outlook.exe,mutex_created,Mutex,Global\OfficeCache_{133604d0-c7e1-49d4-9221-4e7fb03b2f1c},10.2.75.111
evt-mutexes-000306,2026-06-11T18:47:11+00:00,ENG-LAB-004,user016,python.exe,mutex_created,Mutex,Local\OfficeCache_{d9bb167d-e881-4c43-94f5-c2e7120be9b9},10.2.104.176
evt-mutexes-000307,2026-06-11T19:17:10+00:00,ENG-LAB-039,user074,outlook.exe,mutex_created,Mutex,Global\OneDriveSync_{f56853f7-b9fc-4358-91c2-ca9c883461d5},10.1.170.201
evt-mutexes-000308,2026-06-11T20:01:42+00:00,ENG-LAB-055,user090,msedge.exe,mutex_created,Mutex,Session\TelemetrySync_{35f0628c-7b76-439b-b958-215b0d44af78},10.1.220.202
evt-mutexes-000309,2026-06-11T20:23:36+00:00,ENG-LAB-007,user083,outlook.exe,mutex_created,Mutex,Global\InstallerMutex_{01664561-f2ed-415f-a549-cc1ae804bef6},10.1.158.58
evt-mutexes-000310,2026-06-11T20:39:29+00:00,ENG-LAB-007,user069,chrome.exe,mutex_created,Mutex,Global\BrowserSingleton_{a9099306-e846-41ee-a963-8c6dd7b57cdb},10.1.75.7
evt-mutexes-000311,2026-06-11T21:32:09+00:00,ENG-LAB-016,user008,python.exe,mutex_created,Mutex,Session\ConfigGuard_{de329ee8-555f-4f51-ba1c-b9b808ca0835},10.2.91.149
evt-mutexes-000312,2026-06-11T23:33:13+00:00,ENG-LAB-017,user013,svchost.exe,mutex_created,Mutex,Local\LabAgent_{cf7e7380-b24f-4094-b4fd-93a93cc439f8},10.0.70.39
evt-mutexes-000313,2026-06-12T00:11:53+00:00,ENG-LAB-052,user063,teams.exe,mutex_created,Mutex,Session\InstallerMutex_{a6d2a42a-0b5a-4d86-b58a-7bd212166554},10.1.32.87
evt-mutexes-000314,2026-06-12T00:19:57+00:00,ENG-LAB-025,user002,msedge.exe,mutex_created,Mutex,Local\OfficeCache_{fcd24db8-4de3-4287-a6bd-93d6533153d0},10.0.25.167
evt-mutexes-000315,2026-06-12T00:25:41+00:00,ENG-LAB-045,user056,outlook.exe,mutex_created,Mutex,Session\TelemetrySync_{514b9c5c-b34c-47af-b150-8570be1085d3},10.3.194.70
evt-mutexes-000316,2026-06-12T01:59:15+00:00,ENG-LAB-018,user078,teams.exe,mutex_created,Mutex,Session\InstallerMutex_{0fa529ef-f314-415e-9c7f-6e1e04ef7441},10.3.194.70
evt-mutexes-000317,2026-06-12T02:40:55+00:00,ENG-LAB-016,user061,msedge.exe,mutex_created,Mutex,Global\LabAgent_{9d4fac4d-b769-428b-8a0f-3d3d9d872e03},10.0.47.56
evt-mutexes-000318,2026-06-12T03:30:37+00:00,ENG-LAB-016,user011,powershell.exe,mutex_created,Mutex,Global\TelemetrySync_{4ae00fcd-7b61-43be-b302-e0fbcf566ae5},10.1.21.79
evt-mutexes-000319,2026-06-12T04:18:23+00:00,ENG-LAB-022,user039,msedge.exe,mutex_created,Mutex,Session\TelemetrySync_{4407a3fb-6356-4984-81ca-f1fb57498144},10.0.216.9
evt-mutexes-000320,2026-06-12T05:55:54+00:00,ENG-LAB-024,user027,reg.exe,mutex_created,Mutex,Local\OneDriveSync_{6c381c9e-b61f-4685-b800-567e188960b5},10.1.13.144
evt-mutexes-000321,2026-06-12T06:13:30+00:00,ENG-LAB-018,user075,reg.exe,mutex_created,Mutex,Session\LabAgent_{d9777902-14e5-40e0-b130-5f9d1cc8205b},10.3.174.72
evt-mutexes-000322,2026-06-12T10:44:19+00:00,ENG-LAB-041,user057,msedge.exe,mutex_created,Mutex,Session\BrowserSingleton_{07b0defa-375f-48f6-9792-fc0fe9ce8d25},10.2.125.58
evt-mutexes-000323,2026-06-12T12:22:02+00:00,ENG-LAB-030,user004,msedge.exe,mutex_created,Mutex,Local\InstallerMutex_{275e7511-8ed9-4b57-8ac0-a10271f2b4a7},10.3.79.49
evt-mutexes-000324,2026-06-12T14:23:14+00:00,ENG-LAB-002,user076,teams.exe,mutex_created,Mutex,Global\TelemetrySync_{950a1304-9095-48ef-b4d3-84ae9ee295b0},10.3.181.109
evt-mutexes-000325,2026-06-12T14:27:27+00:00,ENG-LAB-042,user007,outlook.exe,mutex_created,Mutex,Global\BrowserSingleton_{714562fe-7eaa-45a4-90a0-1c92afb53da0},10.0.120.104
evt-mutexes-000326,2026-06-12T15:16:16+00:00,ENG-LAB-038,user053,outlook.exe,mutex_created,Mutex,Global\ConfigGuard_{e6df1e59-6ce1-4985-ae95-6b8af6a251fb},10.3.99.184
evt-mutexes-000327,2026-06-12T15:22:56+00:00,ENG-LAB-054,user054,powershell.exe,mutex_created,Mutex,Global\UpdaterLock_{7f4cb9b7-6cf4-4a59-9eba-d7f21cf23526},10.1.214.57
evt-mutexes-000328,2026-06-12T18:45:59+00:00,ENG-LAB-040,user065,outlook.exe,mutex_created,Mutex,Local\TelemetrySync_{c10a195c-44c1-4d13-9b63-6ba8458605ab},10.0.235.138
evt-mutexes-000329,2026-06-12T19:25:52+00:00,ENG-LAB-048,user077,svchost.exe,mutex_created,Mutex,Global\OfficeCache_{329fb0f9-01ed-4ead-8ff6-99ee1ad4a216},10.1.186.111
evt-mutexes-000330,2026-06-12T19:48:50+00:00,ENG-LAB-016,user010,teams.exe,mutex_created,Mutex,Global\LabAgent_{66fda684-31a0-4052-a2ec-cdb2ea6a946d},10.0.201.152
evt-mutexes-000331,2026-06-13T01:13:23+00:00,ENG-LAB-020,user038,svchost.exe,mutex_created,Mutex,Session\LabAgent_{a8b4e7ca-13fd-43a9-9932-dc1faa75c1c4},10.1.18.214
evt-mutexes-000332,2026-06-13T01:55:10+00:00,ENG-LAB-024,user021,msedge.exe,mutex_created,Mutex,Global\LabAgent_{7ac28642-ec3d-41f2-9f40-9d67732cf28f},10.1.75.7
evt-mutexes-000333,2026-06-13T02:23:48+00:00,ENG-LAB-025,user087,msedge.exe,mutex_created,Mutex,Local\TelemetrySync_{9f6c89b8-5cd1-41fa-86d7-f85358b6555d},10.3.146.109
evt-mutexes-000334,2026-06-13T02:46:28+00:00,ENG-LAB-021,user001,reg.exe,mutex_created,Mutex,Global\BrowserSingleton_{11431f78-e706-442e-9d92-10a0f8fec298},10.0.194.72
evt-mutexes-000335,2026-06-13T03:03:39+00:00,ENG-LAB-017,user088,python.exe,mutex_created,Mutex,Session\UpdaterLock_{bf6a11fc-d87f-4986-855d-444873be56bb},10.0.79.70
evt-mutexes-000336,2026-06-13T03:44:38+00:00,ENG-LAB-056,user049,chrome.exe,mutex_created,Mutex,Global\UpdaterLock_{a79d3ff4-9fa8-4b7a-8a3c-67c2c26eac89},10.2.135.207
evt-mutexes-000337,2026-06-13T04:44:13+00:00,ENG-LAB-050,user081,msedge.exe,mutex_created,Mutex,Local\InstallerMutex_{9e1dc1ad-8dc9-4638-b679-41374aca1622},10.3.1.253
evt-mutexes-000338,2026-06-13T06:25:54+00:00,ENG-LAB-050,user016,outlook.exe,mutex_created,Mutex,Global\LabAgent_{d427bbce-d1c1-442a-83a4-1ccdc014421f},10.1.229.36
evt-mutexes-000339,2026-06-13T07:50:38+00:00,ENG-LAB-059,user020,msedge.exe,mutex_created,Mutex,Session\InstallerMutex_{95f245e2-96ac-4601-ad97-de0588a28a4f},10.0.4.118
evt-mutexes-000340,2026-06-13T09:57:51+00:00,ENG-LAB-007,user005,svchost.exe,mutex_created,Mutex,Global\ConfigGuard_{6010bd5c-c83c-4106-bf40-4310580558e0},10.1.196.178
evt-mutexes-000341,2026-06-13T12:38:45+00:00,ENG-LAB-017,user098,python.exe,mutex_created,Mutex,Global\OfficeCache_{6ad69d82-c74e-456e-8604-90942cb4bfae},10.3.141.12
evt-mutexes-000342,2026-06-13T12:51:13+00:00,ENG-LAB-053,user057,winword.exe,mutex_created,Mutex,Local\OneDriveSync_{f17f1865-e43d-4293-bde9-93468de19e02},10.1.40.22
evt-mutexes-000343,2026-06-13T13:57:11+00:00,ENG-LAB-003,user089,teams.exe,mutex_created,Mutex,Local\OneDriveSync_{99dbf897-329c-418f-a28a-8f77d3538ec1},10.1.78.96
evt-mutexes-000344,2026-06-13T14:56:07+00:00,ENG-LAB-010,user038,rundll32.exe,mutex_created,Mutex,Global\LabAgent_{dd49ab45-0bd6-48ac-953b-cd0b0be6fa95},10.2.158.171
evt-mutexes-000345,2026-06-13T16:33:00+00:00,ENG-LAB-022,user044,svchost.exe,mutex_created,Mutex,Session\LabAgent_{4a7ecf7c-7c74-453e-a643-dd20ae7cfd2a},10.0.47.163
evt-mutexes-000346,2026-06-13T16:35:39+00:00,ENG-LAB-014,user091,powershell.exe,mutex_created,Mutex,Session\BrowserSingleton_{fa6e9fa4-8a5a-4691-871c-dde1fd01c3c2},10.2.126.216
evt-mutexes-000347,2026-06-13T17:32:54+00:00,ENG-LAB-004,user055,svchost.exe,mutex_created,Mutex,Global\OfficeCache_{e7373adf-a6e4-4951-96b5-df6e01bebd41},10.0.125.252
evt-mutexes-000348,2026-06-13T18:50:05+00:00,ENG-LAB-029,user032,svchost.exe,mutex_created,Mutex,Global\OfficeCache_{dd7054d5-8003-40b9-9280-cd6148d44b72},10.0.201.152
evt-mutexes-000349,2026-06-13T19:11:49+00:00,ENG-LAB-025,user052,teams.exe,mutex_created,Mutex,Global\OfficeCache_{f3b551ab-f230-4366-a65f-852f07d24410},10.1.78.96
evt-mutexes-000350,2026-06-13T21:57:47+00:00,ENG-LAB-018,user007,svchost.exe,mutex_created,Mutex,Global\OfficeCache_{df1593b1-33f3-4e77-a0f3-78e624629159},10.1.220.202
evt-mutexes-000351,2026-06-13T22:51:10+00:00,ENG-LAB-017,user013,teams.exe,mutex_created,Mutex,Local\TelemetrySync_{dd514e3b-6241-4a5e-9c76-70b5c1a252db},10.1.140.113
evt-mutexes-000352,2026-06-13T23:21:36+00:00,ENG-LAB-003,user073,rundll32.exe,mutex_created,Mutex,Session\UpdaterLock_{2b22e683-67d9-4828-8140-531ef21a18fa},10.0.47.238
evt-mutexes-000353,2026-06-13T23:58:12+00:00,ENG-LAB-009,user029,python.exe,mutex_created,Mutex,Global\ConfigGuard_{40720e8c-819b-445f-83b8-c0c3d11fd836},10.1.252.24
evt-mutexes-000354,2026-06-14T00:29:52+00:00,ENG-LAB-002,user092,rundll32.exe,mutex_created,Mutex,Session\OneDriveSync_{964eeb7c-77d1-4ece-b94d-f3c7fbf91b96},10.1.134.42
evt-mutexes-000355,2026-06-14T01:03:08+00:00,ENG-LAB-041,user066,outlook.exe,mutex_created,Mutex,Global\TelemetrySync_{c7b0437d-f275-4d58-b411-2eb17da5e259},10.2.107.175
evt-mutexes-000356,2026-06-14T02:26:00+00:00,ENG-LAB-059,user060,outlook.exe,mutex_created,Mutex,Session\UpdaterLock_{b3926503-ab41-4904-87b8-2b921b9883b9},10.2.35.226
evt-mutexes-000357,2026-06-14T02:34:31+00:00,ENG-LAB-041,user099,winword.exe,mutex_created,Mutex,Global\InstallerMutex_{e99c7d67-dc04-4c07-bd94-5da87c784a21},10.1.134.42
evt-mutexes-000358,2026-06-14T03:04:47+00:00,ENG-LAB-001,user040,chrome.exe,mutex_created,Mutex,Local\OfficeCache_{843edc78-380e-45df-a837-e16534e95c60},10.1.0.154
evt-mutexes-000359,2026-06-14T03:26:47+00:00,ENG-LAB-045,user056,svchost.exe,mutex_created,Mutex,Global\OfficeCache_{2e8f88f9-885d-4f76-b364-2939fce672f3},10.2.181.54
evt-mutexes-000360,2026-06-14T03:45:08+00:00,ENG-LAB-044,user099,winword.exe,mutex_created,Mutex,Session\InstallerMutex_{4ac16c8d-7af0-43a7-b281-fc98e27d7529},10.2.4.171
evt-mutexes-000361,2026-06-14T04:24:55+00:00,ENG-LAB-007,user015,rundll32.exe,mutex_created,Mutex,Global\OfficeCache_{f06e7fde-b07c-457b-84c4-c89075a76707},10.0.117.211
evt-mutexes-000362,2026-06-14T04:41:20+00:00,ENG-LAB-003,user071,winword.exe,mutex_created,Mutex,Global\OfficeCache_{e70daa36-7ae9-4f39-8d12-16ef1c2f9f05},10.3.109.139
evt-mutexes-000363,2026-06-14T05:38:04+00:00,ENG-LAB-031,user077,powershell.exe,mutex_created,Mutex,Local\LabAgent_{81485c10-1f0e-4f43-bf15-9e33b3c262f6},10.0.120.104
evt-mutexes-000364,2026-06-14T06:13:02+00:00,ENG-LAB-043,user093,powershell.exe,mutex_created,Mutex,Session\LabAgent_{c33f7900-caa6-4e51-b231-a6b596319c86},10.3.253.103
evt-mutexes-000365,2026-06-14T06:59:56+00:00,ENG-LAB-032,user027,msedge.exe,mutex_created,Mutex,Session\OneDriveSync_{39538013-dad8-436d-bf0c-c06221fb440f},10.3.112.46
evt-mutexes-000366,2026-06-14T07:00:56+00:00,ENG-LAB-055,user053,rundll32.exe,mutex_created,Mutex,Global\OfficeCache_{78ae9a2d-9c22-4cdd-86ec-585fecf1b711},10.2.142.222
evt-mutexes-000367,2026-06-14T07:21:42+00:00,ENG-LAB-009,user078,outlook.exe,mutex_created,Mutex,Session\BrowserSingleton_{5e0125d2-2fb3-4df8-a6ec-9794f3a62843},10.0.47.238
evt-mutexes-000368,2026-06-14T07:50:15+00:00,ENG-LAB-031,user063,msedge.exe,mutex_created,Mutex,Local\TelemetrySync_{b2e13ecf-6925-4f4a-9603-1ab7e04d8027},10.3.208.49
evt-mutexes-000369,2026-06-14T08:45:12+00:00,ENG-LAB-055,user069,outlook.exe,mutex_created,Mutex,Session\BrowserSingleton_{5032e7aa-5083-4489-b599-d4dc070204be},10.0.117.18
evt-mutexes-000370,2026-06-14T10:53:01+00:00,ENG-LAB-007,user078,winword.exe,mutex_created,Mutex,Global\LabAgent_{375c9773-44e3-4021-9769-ef7c514e1dac},10.1.109.17
evt-mutexes-000371,2026-06-14T11:24:38+00:00,ENG-LAB-018,user095,teams.exe,mutex_created,Mutex,Session\InstallerMutex_{1c91192c-7969-4362-bc74-76dcb2bfb55e},10.2.222.41
evt-mutexes-000372,2026-06-14T11:53:23+00:00,ENG-LAB-044,user084,rundll32.exe,mutex_created,Mutex,Session\TelemetrySync_{77a880a5-94a4-457a-aa73-310e5bd1adc8},10.2.250.65
evt-mutexes-000373,2026-06-14T12:39:10+00:00,ENG-LAB-005,user045,python.exe,mutex_created,Mutex,Local\LabAgent_{dd6173d8-4a89-40aa-8661-934794926aa3},10.2.47.210
evt-mutexes-000374,2026-06-14T12:53:10+00:00,ENG-LAB-035,user056,reg.exe,mutex_created,Mutex,Global\ConfigGuard_{c09fb643-b0ea-43c2-9f46-9e7e7005fdc1},10.0.54.200
evt-mutexes-000375,2026-06-14T13:21:30+00:00,ENG-LAB-008,user035,python.exe,mutex_created,Mutex,Session\LabAgent_{6d12b923-9d4e-4d76-9693-e5a2a7ed73f4},10.1.224.214
evt-mutexes-000376,2026-06-14T14:30:22+00:00,ENG-LAB-035,user062,outlook.exe,mutex_created,Mutex,Local\ConfigGuard_{e4fe0871-6140-4808-a73b-a07d5ac35ebd},10.0.161.103
evt-mutexes-000377,2026-06-14T16:39:13+00:00,ENG-LAB-034,user028,msedge.exe,mutex_created,Mutex,Local\BrowserSingleton_{156fe724-5174-40ca-b6f6-cdb16f16d252},10.1.109.17
evt-mutexes-000378,2026-06-14T16:43:54+00:00,ENG-LAB-003,user100,powershell.exe,mutex_created,Mutex,Global\OneDriveSync_{b2f6f4f1-5e99-4b4f-9f02-f1fe1a1337d9},10.1.35.12
evt-mutexes-000379,2026-06-14T18:03:31+00:00,ENG-LAB-014,user090,rundll32.exe,mutex_created,Mutex,Local\LabAgent_{f45ed727-d964-4051-945a-1d8e10fb92f2},10.1.134.42
evt-mutexes-000380,2026-06-14T18:31:14+00:00,ENG-LAB-029,user054,winword.exe,mutex_created,Mutex,Session\TelemetrySync_{198ccb01-093a-4b32-9a44-dbefb5f4ecda},10.3.73.68
evt-mutexes-000381,2026-06-14T19:34:54+00:00,ENG-LAB-008,user013,reg.exe,mutex_created,Mutex,Global\InstallerMutex_{739da46e-f401-46b2-b8dd-22c060f8710d},10.0.161.103
evt-mutexes-000382,2026-06-14T19:39:24+00:00,ENG-LAB-028,user026,teams.exe,mutex_created,Mutex,Session\OneDriveSync_{0f585643-b65b-4a90-9315-ac19a32a6e0f},10.1.158.58
evt-mutexes-000383,2026-06-14T21:57:18+00:00,ENG-LAB-021,user008,chrome.exe,mutex_created,Mutex,Session\OneDriveSync_{e681d86c-757b-4065-8891-849bc68926da},10.0.194.123
evt-mutexes-000384,2026-06-14T22:24:03+00:00,ENG-LAB-026,user039,rundll32.exe,mutex_created,Mutex,Local\TelemetrySync_{577ab529-9449-435d-a05b-73f9d45919c1},10.3.37.117
evt-mutexes-000385,2026-06-14T22:38:50+00:00,ENG-LAB-052,user049,outlook.exe,mutex_created,Mutex,Global\OneDriveSync_{ef9b5002-c3c7-4bf3-b85a-d9582d274e69},10.2.158.171
evt-mutexes-000386,2026-06-15T00:45:29+00:00,ENG-LAB-038,user074,reg.exe,mutex_created,Mutex,Local\OfficeCache_{49fe5b04-f095-46c7-ba00-58104666adc8},10.1.3.19
evt-mutexes-000387,2026-06-15T03:19:16+00:00,ENG-LAB-035,user057,msedge.exe,mutex_created,Mutex,Session\InstallerMutex_{a14d3919-2eb8-41d3-a07b-aaa646954261},10.0.42.165
evt-mutexes-000388,2026-06-15T03:26:27+00:00,ENG-LAB-056,user055,chrome.exe,mutex_created,Mutex,Session\BrowserSingleton_{7deb519e-0888-492b-8d98-cbbffeae1e19},10.2.234.81
evt-mutexes-000389,2026-06-15T04:44:23+00:00,ENG-LAB-003,user009,winword.exe,mutex_created,Mutex,Global\TelemetrySync_{d86a85ad-e71c-4771-82df-509563495705},10.0.42.165
evt-mutexes-000390,2026-06-15T05:55:02+00:00,ENG-LAB-041,user081,chrome.exe,mutex_created,Mutex,Session\LabAgent_{a974e9b1-82de-49ff-8f57-6efd206313a1},10.3.167.104
evt-mutexes-000391,2026-06-15T07:08:29+00:00,ENG-LAB-035,user024,reg.exe,mutex_created,Mutex,Global\OneDriveSync_{5f7da26a-87b0-4566-9ebd-a8c550801f22},10.3.185.57
evt-mutexes-000392,2026-06-15T07:28:40+00:00,ENG-LAB-010,user030,msedge.exe,mutex_created,Mutex,Global\OfficeCache_{59f1cc0b-46a2-47a8-b690-ece8f3f526e5},10.3.174.72
evt-mutexes-000393,2026-06-15T08:14:35+00:00,ENG-LAB-047,user054,python.exe,mutex_created,Mutex,Global\BrowserSingleton_{59c7f44c-d14e-4d83-ba18-d44f3d3964ee},10.2.142.222
evt-mutexes-000394,2026-06-15T08:37:43+00:00,ENG-LAB-054,user022,chrome.exe,mutex_created,Mutex,Local\LabAgent_{2aa0bfc0-7b85-4aec-82f6-9eeed196b3c9},10.0.197.98
evt-mutexes-000395,2026-06-15T11:07:12+00:00,ENG-LAB-018,user062,msedge.exe,mutex_created,Mutex,Global\OneDriveSync_{17be557e-193b-478d-b603-c98ff7770a56},10.2.133.53
evt-mutexes-000396,2026-06-15T14:46:01+00:00,ENG-LAB-035,user017,msedge.exe,mutex_created,Mutex,Local\OneDriveSync_{fccfd3f8-c001-497d-9117-79230284c32f},10.0.161.103
